translation_proxy_locked_id,fit_slot,source_pool,age,throws_or_bats,position_or_role,market_access_bucket,availability_gate_pass,pitcher_diagnostic_pct,starter_runway_proxy_pct,traffic_command_proxy_pct,market_access_score,availability_gate_score,feature_coverage_score,translation_proxy_component_coverage,pitcher_translation_proxy_score,pitcher_translation_proxy_band,translation_proxy_status,research_status,manual_check_flags,candidate_name_release_allowed,score_release_allowed,rank_release_allowed,shortlist_label_allowed,is_final_recommendation,recommendation_label,release_policy
LOCKED-TRANS-3DA798BF22C7,foreign_pitcher,regular_foreign_pitcher,28.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,60.49382716049383,84.1200287943488,52.82906516250862,35.0,0.0,0.0,100.0,64.1354216373625,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-3DE17321313F,foreign_pitcher,regular_foreign_pitcher,27.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,40.0,59.650644202180374,69.55401387512389,75.0,100.0,0.0,100.0,63.051164519326065,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-4148A079487C,foreign_pitcher,regular_foreign_pitcher,24.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,71.39917695473251,66.64181318748547,33.184977180682495,75.0,100.0,0.0,100.0,65.12645067846174,above_average,usable_candidate_side_proxy,risk_review_needed,damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-4317FBA7C77E,foreign_pitcher,regular_foreign_pitcher,29.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,87.44855967078189,47.230047881820816,70.59997063465843,35.0,0.0,0.0,100.0,67.44207253035438,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-431C4790EB9D,foreign_pitcher,regular_foreign_pitcher,23.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,43.82716049382716,85.96905117318619,39.877929906561114,75.0,100.0,0.0,100.0,63.35989341808497,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-4391E5A443AA,foreign_pitcher,regular_foreign_pitcher,26.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,79.42386831275721,54.784052580275464,40.44806616990297,75.0,100.0,0.0,100.0,66.38519018137177,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-43CF2AA1ABE3,foreign_pitcher,regular_foreign_pitcher,33.0,Left,SP/multi-inning pitcher candidate pool,medical_red_flag,False,69.1358024691358,62.220863190496374,62.493464172244046,15.0,0.0,0.0,100.0,62.669322581425845,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-46EF19EC59AB,foreign_pitcher,regular_foreign_pitcher,28.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,85.39094650205762,71.33539910354139,54.49287686541294,35.0,0.0,0.0,100.0,68.82435294285587,above_average,usable_candidate_side_proxy,diagnostic_watch_locked,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-47ED104AA3C8,foreign_pitcher,regular_foreign_pitcher,34.0,Left,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,89.09465020576131,51.92791624352025,59.386427502273776,10.0,0.0,0.0,100.0,65.0569809981769,above_average,usable_candidate_side_proxy,diagnostic_watch_locked,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-485B3520B267,foreign_pitcher,regular_foreign_pitcher,31.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,52.674897119341566,76.44710975704258,49.609114675737295,75.0,100.0,0.0,100.0,66.06652524399743,above_average,usable_candidate_side_proxy,diagnostic_watch_locked,needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-4A06ECC1BBE0,foreign_pitcher,regular_foreign_pitcher,34.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,93.00411522633745,40.2013310248912,74.40347571445469,15.0,0.0,0.0,100.0,67.3024362527377,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-4A7F84EF93C7,foreign_pitcher,regular_foreign_pitcher,22.0,Left,SP/multi-inning pitcher candidate pool,medical_red_flag,False,91.56378600823044,50.51429270731895,59.859413427302435,15.0,0.0,0.0,100.0,65.81256233612447,above_average,usable_candidate_side_proxy,diagnostic_watch_locked,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-4B3B29A4FFEE,foreign_pitcher,regular_foreign_pitcher,25.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,86.62551440329219,65.29253692079922,48.38765921521125,35.0,0.0,0.0,100.0,66.15770335499028,above_average,usable_candidate_side_proxy,diagnostic_watch_locked,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-4BA01884B10C,foreign_pitcher,regular_foreign_pitcher,32.0,Left,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,70.57613168724279,52.39997940347571,69.9433697545139,10.0,0.0,0.0,100.0,62.25867679567024,above_average,usable_candidate_side_proxy,diagnostic_watch_locked,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-4C15A1041479,foreign_pitcher,regular_foreign_pitcher,33.0,Left,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,75.51440329218107,56.617551093655045,46.89371785616693,75.0,100.0,0.0,100.0,67.28213822510982,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-4DA0D8B925AE,foreign_pitcher,regular_foreign_pitcher,23.0,Left,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,75.30864197530865,81.77477802656747,65.4247166448466,10.0,0.0,0.0,100.0,69.8924662604461,above_average,usable_candidate_side_proxy,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-50614779D750,foreign_pitcher,regular_foreign_pitcher,28.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,75.7201646090535,37.51473365227357,70.27287335788603,15.0,0.0,0.0,100.0,60.412951135255945,above_average,usable_candidate_side_proxy,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|home_run_damage_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-5348F2D55CCB,foreign_pitcher,regular_foreign_pitcher,28.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,85.90534979423869,45.67921627166204,77.81854258178451,10.0,0.0,0.0,100.0,67.14604465163325,above_average,usable_candidate_side_proxy,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-547C79760EFC,foreign_pitcher,regular_foreign_pitcher,27.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,94.44444444444444,58.00807139040813,65.96083805421983,10.0,0.0,0.0,100.0,69.82556069449032,above_average,usable_candidate_side_proxy,diagnostic_watch_locked,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-553ED97C15E9,foreign_pitcher,regular_foreign_pitcher,22.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,65.22633744855966,74.45791375562325,50.19403557284848,35.0,0.0,0.0,100.0,62.480888566685834,above_average,usable_candidate_side_proxy,diagnostic_watch_locked,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-564F9B488BA8,foreign_pitcher,regular_foreign_pitcher,24.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,98.35390946502058,31.78127404377307,75.38415576682287,15.0,0.0,0.0,100.0,67.04753029215516,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-5787A4CA6C38,foreign_pitcher,regular_foreign_pitcher,27.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,93.20987654320987,58.29570898946518,56.468165114789926,35.0,0.0,0.0,100.0,68.40393148902675,above_average,usable_candidate_side_proxy,diagnostic_watch_locked,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-5A02BEAFFB40,foreign_pitcher,regular_foreign_pitcher,29.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,40.0,56.23141724479683,64.35084241823589,75.0,100.0,0.0,100.0,60.89556491575818,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-5B14A5CBA89E,foreign_pitcher,regular_foreign_pitcher,27.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,88.68312757201646,35.59408227189859,72.08571416918514,15.0,0.0,0.0,100.0,64.27488738187587,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-5E23AEE81A45,foreign_pitcher,regular_foreign_pitcher,24.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,91.1522633744856,50.538339104438656,63.66632407101518,15.0,0.0,0.0,100.0,66.64684480620915,above_average,usable_candidate_side_proxy,diagnostic_watch_locked,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-62D98D7A2256,foreign_pitcher,regular_foreign_pitcher,24.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,83.1275720164609,46.99127604644618,63.38249988784071,35.0,0.0,0.0,100.0,64.28171558851,above_average,usable_candidate_side_proxy,diagnostic_watch_locked,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-63336852784F,foreign_pitcher,regular_foreign_pitcher,24.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,87.86008230452676,63.788863194215025,64.52721800095438,10.0,0.0,0.0,100.0,68.93704499015038,above_average,usable_candidate_side_proxy,diagnostic_watch_locked,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-64802D11A2AC,foreign_pitcher,regular_foreign_pitcher,28.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,83.9506172839506,31.20951731859404,73.69207992267125,15.0,0.0,0.0,100.0,62.16058449550151,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-6484C512335B,foreign_pitcher,regular_foreign_pitcher,25.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,80.24691358024691,59.85546236138132,37.056613931407455,35.0,0.0,0.0,100.0,60.052093147271265,above_average,usable_candidate_side_proxy,diagnostic_watch_locked,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-6875A235124D,foreign_pitcher,regular_foreign_pitcher,31.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,97.2222222222222,34.30700343003503,86.24604893407889,10.0,0.0,0.0,100.0,69.80492975769513,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
